,#10,#11,#12,#13,#17,#18,#26,#49,#50,#51,#52,#53,#54,#58,#101,#102,#201,#202,#301,#302,#401,#402,#501,#502,#601,#602,#701,#702,#801,#802,#901,#902,#1001,#1002,#1101,#1102,#1201,#1202,#1301,#1302,#1401,#1402,#1501,#1502,#1601,#1602,#1701,#1702,#1801,#1802,#1901,#1902,#2001,#2002,#2101,#2102,#2201,#2202,#2301,#2302,#2401,#2402,#2501,#2502,#2601,#2602,#2701,#2702,#2801,#2802,#2901,#2902,#3001,#3002,#3101,#3102,#3201,#3202,#3301,#3302,#3401,#3402,#3501,#3502,#3601,#3602,#3701,#3702,#3801,#3802,#3901,#3902,#4001,#4002,#4101,#4102,#4201,#4202,#4301,#4302,#4401,#4402,#4501,#4502,#4601,#4602,#4701,#4702,#4801,#4802
10,14.976007,2.380125,12.574835,-1.91984,9.971132,24.342482,-25.921661,-12.821891,0.222689,-3.078982,-6.083869,54.196043,2.872164,54.243334,0.780031,-11.301029,-21.01924,2.916334,4.002715,27.490999,-1.710872,-10.265192,-18.623153,-0.128947,-24.621,10.683532,0.281409,2.549766,-5.774517,12.779458,-32.685734,-13.987295,35.675637,4.254004,-11.590598,-8.970952,32.202513,-7.57429,-6.930192,-6.388485,-35.293777,-18.988981,3.326931,2.02056,-0.575331,3.580127,30.037149,21.252078,18.117188,-12.292017,-3.261341,10.409277,-8.748134,-1.431249,-12.668178,7.745182,-6.128334,-4.408766,7.652338,-17.606858,25.164033,20.37141,58.136695,-19.393989,-24.952729,16.586098,-6.559186,-26.770873,39.037105,24.615262,31.484446,29.989221,-7.295812,13.467514,1.531161,10.891631,-14.647105,-14.466008,9.252605,16.165312,30.843897,7.304901,-42.877772,-8.696517,-21.300039,1.135788,1.226603,-47.08504,-10.127139,-13.580731,-36.932342,-0.819249,-28.144109,-25.555732,-19.919838,17.15092,10.093167,39.227822,19.988261,6.688303,-16.100571,-18.671558,18.26197,56.190402,56.55157,6.25741,52.64052,-9.361059,-0.424232,-8.537408
11,18.309016,7.157476,17.960219,22.38146,2.188578,5.540701,-2.392176,8.938952,10.016675,16.130486,15.275137,41.461419,-13.887404,44.136565,2.761052,3.913806,-5.3173,28.61484,3.282497,29.205011,-19.606335,1.137724,-17.650351,1.456693,-35.217974,2.053859,-12.674475,-2.321634,-3.689537,13.03535,-4.429194,3.242359,35.718045,2.726678,31.335836,2.346935,-10.766297,4.003927,-20.910703,-2.761377,-7.109028,-8.212943,-6.630763,1.503037,-13.959572,-0.320685,19.822574,9.967853,3.727627,-16.70112,-7.717866,9.930843,-7.069349,11.537183,-10.13021,8.611707,-16.555039,-4.507284,-0.856037,-24.896045,41.375819,21.975989,36.243817,0.75305,-22.672461,8.401342,19.123108,-2.410354,40.867007,24.562706,43.394409,27.333966,-16.525051,11.474444,-12.265236,1.787268,-12.915021,-14.316143,9.856323,30.565798,31.488226,-10.410717,-49.168962,-2.225847,-8.571615,24.224589,-12.335217,-11.371216,-30.857805,-9.387576,-22.913156,-2.060312,8.32437,-5.142785,-15.618228,28.982834,7.895298,39.847215,18.692673,6.101331,-5.748047,-6.97259,27.066941,50.795469,50.520324,-0.616003,60.838691,-23.958216,28.912569,-1.917371
12,13.247835,11.473384,12.726349,25.80745,-2.189401,-10.106532,28.353729,24.751872,20.767324,22.42656,33.264339,21.711452,-9.339495,35.127166,-0.172375,9.490457,14.468594,29.280561,1.213385,21.56545,-23.229679,6.466599,-11.57264,-7.117773,-23.37572,-10.061941,-25.740106,-9.866138,2.058014,6.680055,10.931425,10.590053,14.615003,1.877053,56.409229,14.687894,-38.105794,17.839894,-23.047593,-0.567504,15.194599,5.677927,-11.243326,1.107476,-17.59562,-6.45945,1.547265,-7.314484,-13.944265,-26.151385,-9.555054,-0.715154,-5.801681,7.198613,-9.69656,3.760803,-18.525922,-0.018545,-8.61371,-19.153492,38.980751,15.37542,18.422643,25.553523,-34.805797,-7.000681,45.86506,22.759163,31.860598,20.795058,37.981349,14.220503,-22.474215,-0.580259,-14.987235,-4.318918,-0.256238,0.606466,9.977686,37.849076,23.748204,-12.183357,-11.123448,17.859969,14.571888,31.783721,-20.203556,23.97742,-28.868936,1.102671,5.17992,-0.53794,36.892737,14.707554,-9.739944,22.353402,-1.984773,13.872328,3.418669,-9.064847,-11.762852,0.601468,19.340341,20.299687,20.613513,-3.983806,46.242359,-11.847154,45.9017,8.931833
13,5.377672,13.305839,6.723149,13.779903,-2.017347,-12.222814,45.961795,20.934982,24.886709,14.934379,33.267612,-0.720766,3.293156,26.72726,-2.247882,3.924967,27.520761,20.435431,1.240794,10.01668,-11.393214,2.117323,-2.129611,-18.317528,-1.630553,-15.504152,-28.173051,-12.210501,6.085621,-0.43273,7.172234,7.905737,-5.287368,3.516439,39.042598,19.462828,-29.485617,23.242526,-11.101671,-0.106469,19.325883,13.870329,-7.277245,0.49438,-9.519083,-8.971012,-13.717966,-16.132672,-17.949223,-26.802926,-2.122143,-10.71521,-1.463221,-2.622716,-11.625002,-0.666993,-15.709722,1.741091,-13.626391,-8.765492,9.741202,2.185505,9.766224,35.100974,-39.602604,-15.526714,51.824238,33.170235,18.22784,15.487358,20.246241,1.867105,-17.176089,-10.479619,-8.694351,-5.372469,4.214245,9.550376,10.785677,33.180196,9.033396,-7.003116,37.616104,29.152301,25.1427,14.290852,-20.000943,28.684961,-11.372109,9.293634,15.597588,-2.212507,28.017431,15.130488,-0.63193,4.498547,-4.016713,-10.106231,-5.354007,-11.983212,-18.650912,4.658967,5.021852,-5.16942,-1.774139,0.424493,14.916934,7.944414,33.005165,14.59977
14,1.860968,9.707581,7.416329,1.061212,-1.755075,-3.261109,42.5162,5.177475,18.648934,5.759024,20.058169,-18.1419,10.51604,14.66629,-0.361339,-4.464452,26.602444,15.720613,3.409965,0.260777,4.15874,-6.72224,4.449008,-23.312836,8.923682,-14.240825,-14.919082,-7.078208,5.146886,-4.096064,-0.362023,2.819789,-6.47801,3.508141,-2.030225,12.164418,3.090249,13.471111,3.542587,-3.656834,9.835841,12.813062,0.804096,-0.048933,3.869152,-5.487944,-17.988798,-11.082596,-6.429627,-11.869715,14.138693,-8.956825,7.77341,-1.950084,-10.836539,-1.628038,-12.382071,-5.004347,-11.652516,-0.754689,-26.437298,-9.315007,3.253114,19.554903,-21.078341,-11.961756,35.714851,28.071269,4.2643,7.090458,4.723069,-2.348216,-4.55626,-10.014398,-4.463484,-6.120181,-6.497987,3.391945,13.242744,16.667376,-6.152263,-9.333755,52.317301,20.063334,14.69368,-12.39352,-16.965049,3.559454,4.891926,10.237544,2.418266,-7.875117,-5.027139,1.783096,7.240258,-12.172277,7.057686,-13.965927,0.23746,4.24989,-8.190766,5.879327,0.395085,-6.832461,1.795963,8.309203,-14.566354,12.873342,1.961309,9.087299
15,2.284158,0.079796,10.021389,-5.900657,-5.219268,5.913086,25.690827,-5.355966,4.842755,2.482909,8.24869,-20.21207,11.386765,2.289907,1.671504,-9.976329,11.723633,11.029591,4.141233,-6.63953,10.72546,-13.005369,0.794223,-22.477173,0.036906,-14.562315,6.360941,-0.413229,0.108081,-4.453787,2.878108,0.266025,7.13674,-1.92831,-26.893941,-1.96597,28.271819,-4.838326,9.074597,-12.008942,-2.606539,6.626955,5.570797,0.289211,13.965516,-0.039214,-10.375329,0.509745,7.080323,8.015178,29.005997,4.301348,17.53482,9.220892,-4.890767,-0.949742,-6.549776,-15.039694,0.625573,5.820513,-39.747882,-10.516204,-6.487966,-11.836944,8.689469,-2.822572,14.381606,17.377675,-11.444791,-6.080854,-0.163215,-2.075555,3.022277,-2.578003,-8.014298,-10.291007,-20.549799,-3.97995,14.342286,-3.952076,-10.162617,-19.224582,23.099755,1.695646,-0.316786,-22.305965,-17.455618,-22.421316,9.310526,5.337831,-11.684009,-12.599036,-18.904194,-0.453539,6.515276,-20.883038,17.986335,-5.683704,9.54086,19.112904,14.290014,3.428763,6.744067,3.304926,19.102661,9.878188,-26.161292,-1.020381,-16.323546,-0.908509
16,0.094829,-11.139029,3.480749,-11.253337,-9.900127,7.70174,6.271598,-3.054428,-9.194587,-0.034853,3.054963,-4.690405,12.122068,-3.211043,-1.862814,-13.359699,-8.746844,-5.107261,0.326423,-11.628926,5.895555,-14.286316,-13.609767,-21.14108,-16.728419,-19.56724,20.641082,0.541881,-5.587231,-3.735152,11.724927,-2.045198,18.06274,-10.360995,-18.657522,-11.997884,27.167963,-16.706608,4.7493,-20.174517,-14.978166,1.2247,3.985026,1.606586,16.005046,1.49641,4.1705,7.325999,10.006574,15.070773,31.388035,16.939139,20.089124,14.368398,0.923009,-1.989975,5.461064,-16.245407,18.548544,14.058665,-22.670996,-1.731223,-13.541738,-35.413477,22.069811,3.100309,1.770591,8.416155,-28.482552,-19.864017,-0.437478,-5.017851,-0.756399,2.133816,-12.334819,-13.961601,-21.208319,4.829729,8.263422,-16.867451,2.813131,-21.613341,-16.103546,-6.017986,0.985633,-6.826316,-20.211409,-25.092443,4.546566,-0.579244,-6.256913,-11.135617,8.422939,21.458862,-3.864423,-22.971996,12.200831,-3.93222,9.402163,10.89758,23.578074,-3.512013,8.033153,-0.34647,24.690954,-0.699829,-18.622831,-19.877383,-5.159344,-1.730895
17,-6.783044,-16.819854,-13.946547,-17.057951,-8.714295,4.244913,-12.339215,5.451786,-16.405156,-9.003219,-3.881375,16.325226,14.732803,-1.655903,-10.807088,-15.194915,-21.743113,-30.544783,-7.031293,-12.581107,-2.338764,-12.51213,-27.794581,-18.415213,-22.127769,-20.942011,18.915216,-4.317666,-8.318897,-3.053711,9.0039,-7.633026,16.895696,-14.922239,2.216823,-11.279994,10.073712,-14.218285,-0.888361,-19.4886,-30.153066,-2.340778,-0.357143,2.57083,10.467388,-1.691831,18.172347,5.368751,3.693155,3.907276,20.416741,16.546521,12.117355,1.075685,-0.882541,-5.462785,19.764886,-3.693997,28.471463,20.601735,3.949878,7.593754,-7.286255,-31.311966,8.163414,3.565457,-3.602281,0.10354,-38.053412,-24.778414,-7.721114,-11.403952,-8.925752,-1.096941,-6.446547,-9.780724,-4.139718,26.08703,-6.397621,-15.340263,22.469157,-4.896685,-26.641109,3.670528,17.695422,17.107834,-16.227622,-9.125643,0.072704,-3.414438,13.109317,-3.195776,48.996259,48.972939,-14.199491,-21.817861,-8.493949,-12.700266,1.026301,-15.630997,5.52201,-12.612726,-6.5259,-21.814793,11.687019,-16.604379,-1.022143,-27.908589,19.147869,10.467391
18,-10.970228,-13.503922,-28.834177,-15.949242,1.927013,2.518779,-30.713976,10.04116,-14.780004,-20.146664,-19.171996,26.190127,15.315533,-0.530066,-18.200911,-11.537324,-18.28271,-46.111033,-13.646593,-5.454881,-4.39899,-9.659,-26.390265,-6.951033,-6.958556,-10.088334,6.10253,-7.792238,-6.14945,-2.173723,-10.037659,-13.839367,11.708038,-11.531051,6.86136,-2.921275,0.882418,-4.769763,-0.455705,-6.456544,-44.662894,-7.453398,-2.072908,1.510778,1.114955,-4.329047,24.460847,0.236664,-1.432632,-12.005302,6.17347,2.622425,-0.885997,-21.396563,-9.43528,-8.652644,25.515177,13.296283,18.328146,17.301235,18.050164,9.353899,11.916952,-1.953456,-14.292581,1.566593,-9.792451,-10.379535,-30.216986,-14.95463,-23.253045,-13.277872,-10.504659,-8.645052,10.228414,2.638236,20.149503,37.687575,-21.534311,-4.69749,29.272935,23.369164,-7.278109,19.157053,27.995097,26.835305,0.41371,2.709516,1.030739,-1.854483,25.24605,6.133462,54.962131,49.527063,-11.312207,-18.072911,-22.515193,-17.07616,-2.817226,-33.556455,-22.384327,-17.65106,-24.084726,-34.402064,-0.232367,-21.436967,20.295797,-18.920172,25.808258,22.154135
19,-4.563022,-4.984232,-25.366546,-0.8333,16.403839,4.684842,-44.181686,7.542448,-8.527206,-20.5694,-33.617886,20.024545,10.988855,-4.332513,-17.150361,0.451101,-1.23417,-35.551441,-16.094848,8.424623,2.987262,-5.782275,-4.48912,14.463242,20.810023,7.437905,-4.608736,-3.638031,-0.233278,-1.40535,-27.567862,-13.560353,14.850784,-3.138131,-8.50848,4.345383,8.154661,-2.172542,5.803002,11.122084,-46.702863,-15.78233,-0.050693,-1.639809,-7.18305,-1.256292,18.885327,-0.718411,-0.474203,-14.46874,-0.768385,-12.802249,-8.576698,-29.782867,-13.42793,-8.185857,16.951587,20.552568,-8.80405,2.108293,21.43988,6.015112,27.077129,27.320823,-18.958805,-1.4576,-16.569621,-19.619591,-8.087375,3.692777,-34.09234,-5.728121,-4.480345,-13.239093,25.241429,13.963855,38.288637,26.750183,-24.697067,1.155105,14.887282,41.653639,9.162038,24.886334,16.36896,18.202905,22.433159,-1.8178,4.443998,2.601811,20.559585,10.673436,13.437743,13.486474,8.541675,-11.935626,-11.222775,-3.989373,4.68461,-24.61434,-27.700646,-12.536261,-20.748018,-12.684834,9.622203,-5.353249,44.864424,3.221355,4.856852,16.198024
20,8.760448,1.645885,-3.035837,21.467976,23.617173,5.141351,-43.316978,1.384028,-3.888834,-5.091461,-29.12989,7.677606,3.29075,-8.098623,-7.434109,15.035862,16.453859,-5.131232,-14.470595,18.861068,15.713534,-1.298634,25.095941,33.254017,43.724414,15.030074,-4.886785,6.186922,5.149962,-2.080358,-21.328929,-4.29293,24.732679,3.651878,-24.192021,4.790053,16.381101,-10.567903,12.713764,19.622017,-30.161165,-23.484001,2.11242,-4.830297,-10.279304,6.484529,3.136477,3.266625,0.598815,0.141253,0.69995,-16.628739,-4.76621,-12.685902,-2.619546,-3.259918,1.758274,14.161832,-33.713147,-15.108711,31.013092,7.333543,18.664095,29.888021,-2.242191,-7.255495,-15.432425,-20.381886,10.898965,16.501298,-27.181132,4.930972,-0.702117,-11.50994,25.492656,14.849691,45.199363,6.938712,-11.184159,-7.1132,-7.629057,34.690156,-1.162731,15.801704,-6.503251,6.935223,33.396401,-13.187224,5.012956,6.654624,9.443265,8.251882,-37.954508,-31.981276,34.485327,-6.658748,19.480509,18.966745,15.075111,0.49054,0.54828,2.836425,7.877357,31.168051,35.114137,21.266772,68.464032,28.20403,-21.502589,-6.855447
