,#10,#11,#12,#13,#17,#18,#26,#49,#50,#51,#52,#53,#54,#58,#101,#102,#201,#202,#301,#302,#401,#402,#501,#502,#601,#602,#701,#702,#801,#802,#901,#902,#1001,#1002,#1101,#1102,#1201,#1202,#1301,#1302,#1401,#1402,#1501,#1502,#1601,#1602,#1701,#1702,#1801,#1802,#1901,#1902,#2001,#2002,#2101,#2102,#2201,#2202,#2301,#2302,#2401,#2402,#2501,#2502,#2601,#2602,#2701,#2702,#2801,#2802,#2901,#2902,#3001,#3002,#3101,#3102,#3201,#3202,#3301,#3302,#3401,#3402,#3501,#3502,#3601,#3602,#3701,#3702,#3801,#3802,#3901,#3902,#4001,#4002,#4101,#4102,#4201,#4202,#4301,#4302,#4401,#4402,#4501,#4502,#4601,#4602,#4701,#4702,#4801,#4802
10,-8.73079,-15.724108,-15.91319,-4.435538,-10.392857,-19.879354,-3.46023,10.47845,-14.413263,-12.975339,-18.601384,15.314284,1.910889,16.113502,0.243297,-18.240637,-8.106021,-8.98832,-9.488244,-28.500898,1.661969,-25.591245,25.200218,-29.062854,17.342186,24.72711,4.08464,-2.951216,6.53709,6.916084,-41.066021,2.484988,20.594977,21.717352,45.050438,5.221075,40.293972,29.483247,-18.635794,26.8825,-6.709046,15.964714,-3.152918,-0.650547,5.616802,3.989549,6.020837,3.565733,-1.108206,1.352936,-9.135018,3.298004,6.048203,-20.345638,22.187379,21.785795,30.513064,4.066687,0.759221,-2.839603,6.686013,11.615236,3.635345,-8.026633,-42.604352,8.393992,-0.67044,-7.399298,-20.5748,-21.226554,-28.417973,-2.720138,29.236467,3.059412,40.306043,3.433281,47.021344,15.161298,-12.686769,-12.702511,14.507241,1.716335,-4.575279,-21.780606,22.576076,6.974668,0.888322,21.35193,-3.245896,2.63159,-10.449321,-9.971326,-1.666043,-6.482701,-29.007925,10.812394,-24.973594,-18.861972,10.884157,-24.277281,-27.549421,5.533416,-8.412324,30.011743,-3.412101,15.278316,22.608224,45.772989,-4.025945,5.911177
11,-2.735076,-3.138516,-9.24349,9.468819,-6.325034,-16.901919,3.085315,15.869984,5.199639,-4.956936,-12.357765,11.081937,-3.690019,24.975381,4.216606,-13.601146,-5.319789,-17.017688,-8.979942,-24.309544,11.854575,-22.510882,-4.665774,-20.682175,16.413845,0.131024,-1.326872,2.410672,3.749405,1.339423,-58.58966,-7.918397,17.615871,4.118257,22.856884,-0.049779,15.556423,8.791424,-13.777552,-5.849612,-5.241517,6.431341,-5.550286,-2.878462,4.024886,0.137895,2.191259,2.184073,-0.403257,2.754499,-12.905503,5.375215,-0.002284,-12.942526,18.389524,14.546007,23.970032,-0.580005,9.203074,0.853153,18.514648,9.881134,5.564142,-18.430181,-29.971709,10.556912,-10.301971,-11.183652,-33.137707,-18.289033,-14.828883,1.311403,18.046035,0.837618,19.244151,-7.094084,34.649117,4.716115,-5.898804,-16.456849,8.269124,6.060358,-2.494257,-13.421464,25.405027,9.885274,-1.193914,13.79353,4.682568,0.221798,-10.459665,-8.299241,12.736268,4.921589,-35.089934,7.587853,-21.12739,-9.919215,-3.007926,-23.08422,-27.447184,-9.0797,-25.214029,-5.726195,-16.291846,8.68567,29.394342,33.998451,10.396042,16.524903
12,5.592386,9.990572,-9.575858,12.494173,1.173417,-2.424624,14.792419,15.77052,17.666137,3.208244,-0.200942,9.747884,-4.283777,29.996099,7.152172,-3.302556,-15.833214,-30.650056,-6.254714,-7.357825,14.809958,-10.858412,-25.547656,-3.050267,8.284207,-19.34245,-12.408762,4.616543,2.24977,-5.646207,-61.780837,-12.233439,-5.421516,-12.017245,-1.66117,-0.785811,-5.688501,-9.334075,-13.352098,-28.277891,-2.224856,-4.259282,-3.106557,-3.273822,7.821387,-2.826454,-5.088578,0.128999,-3.775205,6.248806,-13.129885,2.343382,-16.543191,-13.343272,6.000559,-9.926245,14.126614,7.649614,19.349311,4.932927,12.892042,-7.294446,12.565511,-16.899188,-21.535042,-3.851452,-12.672672,-6.870513,-25.138024,-2.662104,2.662378,1.856014,16.185887,0.913954,12.838811,-6.073679,20.827836,0.762101,2.638128,-13.544272,-2.727942,11.046615,10.360424,17.435775,14.633904,5.905331,-0.543453,-3.371472,10.400961,-2.328852,2.199077,2.116593,14.34313,12.478988,-34.121711,-1.396984,-19.879426,-9.348092,-20.556382,-23.825156,-32.427353,-31.846489,-51.291544,-53.56926,-32.117251,-18.530394,29.487464,11.899394,16.373224,18.639018
13,8.776417,13.090493,-16.769579,-0.131987,7.702259,11.556003,32.609041,10.068287,12.052682,6.907415,4.781885,16.961919,9.564933,31.198777,4.268131,4.087092,-32.360936,-40.285401,-9.576459,14.853511,5.011157,0.170004,-24.97327,10.793142,-5.234597,-18.474669,-18.834317,2.857351,3.57484,-7.430356,-51.118317,-3.252168,-32.316915,-15.100557,-5.175496,6.22532,-7.10635,-9.850941,-23.150129,-20.761631,-1.137586,-9.021865,3.367527,-1.88921,14.637936,1.420344,-8.191443,-0.162346,-10.1703,8.688829,-13.78752,-4.489734,-31.458468,-24.015627,-4.893717,-35.758861,11.016529,26.051246,22.508366,3.621858,0.736079,-14.824189,23.069819,0.815223,-30.038678,-19.40239,-2.371061,5.730806,-5.831175,15.15836,3.69952,0.128197,24.183929,2.758595,35.418447,13.833439,17.481373,9.311266,5.871367,-9.466927,-9.572817,13.976492,19.933968,56.703611,3.718949,-3.394787,2.08192,-15.094209,14.939255,-1.444685,16.002639,15.649503,-3.391056,7.976739,-27.702796,-12.0961,-20.993856,-17.00743,-25.06378,-28.853307,-42.972121,-52.049745,-59.494527,-77.687817,-30.523845,-43.156853,39.228725,7.362302,6.436374,6.428147
14,4.725523,3.726254,-21.840985,-19.238249,9.114348,13.557586,47.943665,4.096707,-5.115936,6.158998,0.778319,29.540958,29.034912,34.132508,-4.551547,3.19675,-36.373139,-37.040834,-18.853237,27.549019,-10.794319,3.467631,-11.518094,11.380518,-19.656032,-3.67815,-13.809878,-0.886313,4.575938,-3.64363,-33.284974,12.791259,-39.985996,-7.275069,9.56984,14.583593,5.425774,3.876964,-33.823845,5.252191,-0.247713,-6.581785,9.307873,-0.013397,15.40387,10.304005,-1.872888,2.013481,-12.254467,5.065184,-16.777296,-11.233318,-32.911927,-33.558005,-7.338721,-43.465323,15.321396,37.703929,12.593559,-3.919779,3.117022,4.776394,31.276307,23.286983,-47.589732,-21.251085,13.618931,19.225501,5.93216,21.919668,-10.463202,1.094068,30.71376,5.482158,70.235446,40.288665,24.85842,24.003479,0.720938,-9.327093,-8.829896,12.194527,21.205594,78.500817,5.41012,-11.736258,3.742751,-11.29996,21.34236,4.312612,17.336417,21.795713,-28.498236,-5.891169,-19.021184,-18.530429,-18.017592,-22.60582,-10.943395,-32.035221,-48.767755,-56.405895,-39.122727,-61.779666,-6.269757,-41.53566,66.529389,31.347676,-12.328791,-12.352479
15,-0.65356,-9.436997,-17.242283,-28.795107,7.041395,4.726247,49.375836,3.483899,-15.46363,5.561349,-3.046053,38.472034,37.623941,40.093338,-12.828528,-3.494661,-20.745175,-22.961877,-24.313607,20.618406,-19.365547,-1.35447,-3.878678,0.366571,-29.486205,5.026491,-2.010142,-4.345254,2.142983,0.037606,-14.176664,21.350965,-19.614141,0.319506,19.629071,14.603595,13.886685,14.48392,-31.376825,18.974718,4.410883,-1.815953,10.33424,0.592983,4.298423,13.478664,9.903966,4.665276,-4.88295,-5.409328,-18.575198,-14.393223,-21.026156,-31.101557,-3.386699,-30.426558,18.052016,28.270254,-6.102896,-11.846571,24.421143,38.9323,31.694668,33.568719,-54.667317,-11.200578,22.381303,25.131578,1.882835,14.24233,-16.820441,6.823314,27.337442,8.14988,85.574662,50.580872,31.460861,30.640248,-8.601921,-13.138098,-3.477439,6.454644,21.218659,69.801362,19.858334,-13.071088,2.924996,2.941736,28.122754,11.641502,4.373614,15.372082,-40.752051,-15.694377,-12.902063,-17.363519,-8.210028,-18.097077,9.384917,-25.709413,-39.295273,-40.96406,-8.720043,-22.036793,24.346788,-12.866614,97.250122,65.240705,-24.318381,-22.40121
16,-0.933446,-14.697028,-4.433438,-20.163936,7.935436,-1.411541,34.343007,8.267199,-6.779475,8.611377,0.345624,36.54686,30.059817,41.332225,-13.497608,-9.100694,1.181872,-7.976972,-17.876999,-1.944092,-14.253655,-9.847234,-10.746839,-12.255166,-30.583564,-3.955943,5.75729,-6.7155,-1.928162,-0.952232,5.040197,14.987291,14.101782,0.554571,9.220309,3.729645,8.725991,8.689517,-13.00071,3.123656,12.109971,-0.682596,6.3077,-1.007623,-12.978707,4.618866,16.744918,4.721261,8.425018,-16.466081,-12.197614,-12.699398,-5.936834,-18.042088,0.265479,-13.754881,11.124468,1.505383,-20.069312,-12.736457,44.395614,56.310041,23.272246,25.171367,-40.036352,-3.110149,17.679933,21.085269,-8.953818,1.127892,1.433586,12.483264,17.028158,9.511028,64.786556,33.515561,24.411265,21.03217,-13.846586,-16.933223,3.557691,0.73496,24.544646,41.225176,35.261152,-6.707867,1.0538,13.145991,28.786094,14.554138,-11.508283,2.774318,-30.518136,-9.565872,-12.0527,-11.177018,2.955476,-6.70642,18.752447,-9.147052,-14.712366,-14.913321,4.142665,10.458595,39.20826,19.92817,104.28872,78.168443,-19.82009,-16.252653
17,2.833963,-8.180643,8.704942,0.288446,15.089811,6.755142,13.000174,13.165235,14.860578,13.108396,7.175602,23.928269,15.907416,29.858019,-6.76564,-9.501505,11.297847,1.723895,-4.063557,-25.159217,-1.910532,-17.224023,-22.854545,-16.933754,-22.360066,-21.961484,4.602775,-7.860155,-2.915808,-4.749841,24.152625,1.277184,35.327034,-3.541238,-13.284213,-10.476932,-3.658746,-10.361072,9.686508,-27.726904,16.161605,-4.767645,1.285587,-3.998008,-22.804751,-9.887692,12.256673,1.109404,18.880304,-19.394722,4.948682,-6.913141,3.624524,-4.127656,0.223669,-11.017358,-3.252884,-24.011013,-17.73882,-4.738139,39.883967,39.714048,9.812099,6.957335,-10.634861,-5.175877,5.242404,11.555739,-13.247961,-5.763271,31.850121,10.928877,7.822357,8.918931,19.999567,1.41396,1.86874,1.924989,-10.051497,-17.284536,12.857758,-1.569386,24.157506,13.342673,39.468567,2.183882,0.43156,10.59212,19.336253,10.040885,-17.891789,-3.767832,-6.809173,10.147215,-12.857493,-6.030329,7.465059,1.849712,13.036759,9.911594,13.736596,7.710103,-7.551801,17.269102,30.14947,31.460651,72.5908,57.024119,-3.373804,-1.957114
18,4.191746,3.678085,15.689774,17.695614,22.964795,24.747334,-0.94657,13.155282,30.978766,13.37667,8.395266,7.794137,5.345473,9.310049,-0.232599,-6.173432,7.179289,8.155727,3.485413,-35.712684,5.852411,-20.317685,-24.540291,-10.538322,-8.518885,-30.46481,-0.308229,-6.83445,0.052718,-5.851947,38.04472,-6.27329,29.879576,-4.739479,-26.724933,-17.723289,-11.881337,-27.662548,22.322008,-42.853312,10.567728,-10.112994,-0.659536,-6.175876,-16.783802,-16.530595,1.063044,-3.648515,21.08925,-11.385024,24.356234,0.944227,6.654532,4.389292,-1.673891,-20.484542,-15.015722,-32.77159,-1.044944,6.08726,11.656086,3.876077,-2.810226,-6.767599,16.303312,-11.501111,-4.099002,2.537545,-8.352689,-2.975758,44.249875,1.559101,2.536123,7.619486,-20.951492,-20.742475,-23.020901,-11.067739,-0.070672,-13.588667,23.623662,-0.667168,11.502195,-3.187776,30.287734,7.459291,1.397247,0.161003,4.549203,1.518513,-13.443815,0.924141,12.672794,27.881051,-7.55775,-5.155273,2.673076,3.266216,2.771387,21.467923,32.280572,19.24489,-24.436528,4.477395,7.312116,16.169407,16.426691,18.84649,11.203305,5.834944
19,0.671579,11.656127,15.191652,22.286876,21.95865,34.158003,-3.352212,7.522494,28.11755,6.688958,1.078393,-2.976695,-2.393956,-6.472497,-0.287279,-2.527133,1.885566,13.499587,-2.892776,-31.254178,4.015059,-17.061703,-11.173361,3.760394,4.675771,-21.194786,-1.785994,-2.585906,1.544814,-2.289229,37.875264,-3.320523,6.647883,-0.740409,-21.544637,-14.27441,-12.730854,-30.648554,20.273716,-27.558654,-3.230959,-10.885094,0.692062,-5.636502,-0.717343,-8.924275,-5.549712,-5.317418,16.677751,0.867953,30.276623,7.803788,5.547081,8.538938,-2.917973,-24.237325,-17.039762,-24.646235,14.860627,10.677179,-15.01509,-20.637586,-9.882188,-8.916897,27.719003,-12.081871,-4.979294,-3.295101,-1.601017,3.732796,24.682298,-7.338096,-1.64226,7.708119,-38.020685,-18.311944,-31.479028,-8.981233,8.235855,-6.665185,28.623302,0.669416,-8.38531,-10.899615,15.111005,7.723058,2.088461,-7.014444,-5.476609,-4.254041,-6.935321,9.221148,17.788442,29.751502,6.92452,-6.133357,-7.578596,2.524554,-1.692874,20.873726,32.794998,21.089327,-23.730498,-7.506136,-12.567754,-8.508636,-29.02333,-6.525988,13.145653,1.432356
20,-2.371068,12.198136,8.828574,16.176005,9.329926,20.985513,-2.458885,-1.214748,9.370142,-3.756788,-8.486305,-4.101718,-12.752117,-8.073455,-4.660199,0.600511,4.745551,12.243229,-15.455045,-18.005781,-2.301828,-7.099713,6.356634,19.329595,12.019239,-3.956193,0.268471,3.646767,-3.971733,1.751597,19.819275,2.246118,-13.01214,4.140916,-8.440267,-4.565489,-11.239593,-18.406035,9.442246,2.683558,-17.269474,-4.55673,2.191734,-2.450298,10.827733,5.498521,-1.036221,-1.889564,10.095135,6.732328,14.097783,10.083293,0.366731,9.821756,-3.709588,-10.748085,-11.410551,-9.846151,15.454031,4.936509,-17.310311,-18.319835,-9.638166,-2.480532,21.512074,-6.733818,-0.666382,-6.484587,1.878595,7.355912,-8.903585,-6.934156,-5.497775,8.898296,-30.889982,0.804199,-15.757209,1.267748,9.472032,2.696308,19.434579,0.541108,-18.951055,-13.326204,2.421503,6.978253,0.784946,-6.3984,-5.058433,-3.978824,-5.321061,9.557629,12.021527,17.05649,22.856116,-5.305007,-17.824379,5.337984,-1.854303,11.336286,15.308665,17.24674,-4.039524,-3.308632,-19.550084,-19.344244,-36.533899,-5.625142,2.87785,-7.050985
