,#10,#11,#12,#13,#17,#18,#26,#49,#50,#51,#52,#53,#54,#58,#101,#102,#201,#202,#301,#302,#401,#402,#501,#502,#601,#602,#701,#702,#801,#802,#901,#902,#1001,#1002,#1101,#1102,#1201,#1202,#1301,#1302,#1401,#1402,#1501,#1502,#1601,#1602,#1701,#1702,#1801,#1802,#1901,#1902,#2001,#2002,#2101,#2102,#2201,#2202,#2301,#2302,#2401,#2402,#2501,#2502,#2601,#2602,#2701,#2702,#2801,#2802,#2901,#2902,#3001,#3002,#3101,#3102,#3201,#3202,#3301,#3302,#3401,#3402,#3501,#3502,#3601,#3602,#3701,#3702,#3801,#3802,#3901,#3902,#4001,#4002,#4101,#4102,#4201,#4202,#4301,#4302,#4401,#4402,#4501,#4502,#4601,#4602,#4701,#4702,#4801,#4802
10,-17.35353,1.396191,-6.683377,-23.471475,-1.796686,26.614006,73.587359,1.137463,35.34765,11.069972,13.977629,-15.92354,12.832911,17.977328,4.646477,-0.641801,3.924924,-19.202019,0.386444,-6.689231,-15.256035,-0.364544,8.200973,3.853413,18.261958,-8.523864,-3.006253,-10.473008,5.74618,-0.785723,61.750794,-2.568008,13.374774,2.799524,16.30147,-5.559017,5.543862,0.619425,-9.266409,-7.078097,12.837392,-3.73161,-2.544325,-1.353232,2.955509,6.248327,-14.513225,-22.244232,3.355585,-15.341139,-36.144796,-14.436858,-16.141848,-2.06468,0.543995,-15.863678,15.30617,-10.237955,20.447126,18.608949,22.648474,19.0534,4.531627,-1.208755,-56.750872,-23.385336,15.245131,10.665424,-3.787564,0.630541,-7.187194,-21.670687,-14.859914,0.549044,-6.872052,-4.237398,-6.113006,4.229973,5.751805,1.176034,-8.434435,-1.440424,13.060812,0.167995,24.553764,15.147251,-0.990988,1.007623,1.061933,2.437852,25.49626,17.041061,23.825054,3.669493,9.206128,3.194758,-2.095824,-0.834425,-14.272205,2.690976,3.258471,36.980415,-4.991794,25.250818,25.171285,18.074913,8.704235,29.843799,33.414178,41.298214
11,5.761866,14.529858,8.099675,-0.223459,5.061248,41.446002,51.435202,4.546808,29.628985,19.026123,13.551071,-8.523703,29.116766,6.189674,-4.972665,-5.732197,17.062888,-2.051614,-0.83195,-11.309659,-27.91303,-5.728478,20.563765,3.452189,29.896056,-6.365455,6.686456,1.651804,3.924225,-1.835838,41.061728,-7.965155,21.667869,7.634958,-1.790594,-4.962276,-12.090914,-3.173092,-5.554772,-13.426177,12.474853,-3.869554,-3.075074,-1.217705,5.813083,2.038637,1.729729,-8.095515,13.521329,2.044619,-5.571331,6.556879,9.205961,13.470868,-6.419696,-7.111453,-1.823864,-19.818638,11.351956,21.417298,7.441489,12.340998,2.610767,-5.265261,-14.202738,-19.565603,1.553917,7.864433,-12.103678,5.205171,0.307802,-7.28498,-28.590306,-1.262915,-26.610466,-11.731733,-20.884994,-11.242582,10.321349,10.862705,-4.958211,2.987864,7.753943,-3.842651,4.777129,5.824671,-0.253742,-0.880604,3.185017,-1.829644,6.8853,6.417278,12.923429,1.682452,17.0069,4.361974,9.949086,3.96596,10.731663,32.65684,12.682269,18.451697,10.4405,36.768836,40.219874,37.039406,5.889876,31.407038,14.193557,10.999454
12,24.700915,19.752755,21.096316,27.699571,9.935465,39.437148,5.50403,6.989796,9.873601,21.371029,7.706404,3.381242,41.779049,1.759473,-12.435562,-6.745921,26.759415,19.056281,-4.614566,-10.971187,-24.877228,-7.389914,23.664644,1.853155,28.780992,-1.952314,14.648045,15.416297,2.757293,-2.234653,16.453003,-8.086011,31.201015,8.495633,-12.856365,-3.197419,-16.413382,-4.916894,5.900735,-14.07845,10.061961,-1.91572,-1.971771,1.36599,7.29406,-3.617244,17.731537,8.931264,21.775517,12.236384,20.43675,20.157407,24.51738,21.82441,-11.934246,5.678051,-21.441874,-23.735836,-1.087122,10.526119,-25.95536,-15.240332,-3.235719,-11.831068,38.036418,-5.485256,-15.504832,-4.881767,-22.324263,5.404395,0.057497,7.41017,-34.703783,0.9791,-27.899285,-8.441881,-46.904158,-24.523423,8.227955,14.923443,6.658729,4.623092,8.794371,-5.94952,-19.482056,-14.570685,1.915441,-5.40715,3.509509,-7.621048,-18.220488,-6.682422,-13.424916,-4.025585,28.730699,1.810648,20.041985,10.618673,21.879309,44.644768,26.12532,0.555134,16.744242,34.179724,35.172066,44.85966,-25.585023,2.85836,-15.878695,-30.925208
13,27.250895,12.399276,30.598402,35.571425,6.107778,24.401355,-36.828371,2.467433,-17.065271,14.914487,-1.343204,2.997577,27.848368,-13.406128,-15.155868,-4.160302,25.950729,41.344628,-8.64752,-8.890189,-11.775765,-3.755053,23.270476,2.564083,23.211845,3.715388,21.895472,22.007832,4.814366,-0.971817,21.349339,-2.706619,37.088711,3.969141,-12.392155,-3.449046,-2.595602,-3.97437,20.394223,-12.972715,6.14407,-0.082219,-0.285597,3.234586,3.041084,-8.659976,25.007131,15.579737,26.962057,15.905401,29.603399,22.062225,28.843495,23.350155,-7.563029,16.775786,-35.004747,-24.48338,-7.350268,-5.823816,-53.869934,-38.623222,-20.633709,-21.749304,74.377713,10.369024,-23.620116,-19.146828,-26.337424,-0.918009,-0.341406,15.883153,-34.585404,5.512273,-19.649181,-0.668138,-60.799091,-26.058033,1.188904,6.342239,20.817395,2.792524,14.882516,-8.471107,-32.048194,-25.684478,3.958856,-8.416032,0.703753,-11.367234,-29.599465,-10.416909,-29.629374,-12.800007,46.6845,8.484019,26.326948,17.541048,14.097136,33.410355,47.581625,3.680368,17.891084,14.857705,18.315551,36.660146,-54.809492,-26.228692,-35.94318,-55.901488
14,14.000995,-2.378706,29.351614,15.218039,-4.604315,4.373704,-52.854914,-9.273955,-38.705309,0.368143,-11.694186,-12.142395,-10.200623,-44.298428,-12.290519,-0.32746,11.662441,50.625032,-6.874544,-6.451549,0.31869,2.512497,21.79581,5.617804,20.155884,10.744083,25.563284,17.742273,6.81985,1.730429,39.258133,2.859514,31.367075,-1.783957,-7.5022,-5.101135,18.391806,-1.771513,30.053411,-10.183254,1.655142,0.487886,1.039435,1.873464,-6.132656,-10.565479,20.017596,8.805254,24.701615,17.12538,25.977687,14.923038,27.029669,22.47301,7.071437,23.499452,-35.976254,-21.52238,-4.949802,-15.924412,-54.71344,-39.398209,-40.577651,-33.127461,78.316745,17.014465,-21.581574,-23.113415,-19.473755,-8.261031,2.730888,14.794563,-28.312741,7.840277,-14.509555,1.641624,-41.39354,-16.59475,-4.768501,-8.058171,24.583383,-2.673271,13.029539,-12.046906,-29.033513,-19.447597,4.054977,-5.867371,-3.313779,-10.066786,-19.61551,-3.105574,-20.32536,-17.52139,54.991014,26.180119,22.489399,18.774031,0.251063,11.304287,57.91947,17.691382,16.155994,-9.850554,2.741199,18.698053,-50.469642,-28.33433,-34.568946,-47.743758
15,-3.565179,-13.841849,13.135109,-15.476212,-12.746284,-12.377998,-39.59412,-20.245726,-44.166164,-16.536909,-21.364121,-27.407205,-41.389702,-68.196973,-5.576961,2.668369,-9.984012,34.229816,2.423497,-2.897985,2.658098,6.562053,15.638616,7.995436,18.663805,17.791827,20.27402,7.767158,3.924554,4.011678,29.862655,3.882048,13.316702,-3.102619,-4.989562,-5.257343,28.186752,-0.270029,27.894997,-1.549373,-1.165819,0.374717,1.948991,-1.662462,-12.838301,-6.998875,7.003364,-1.884489,12.491044,17.33459,23.466307,6.064244,22.272274,20.423683,20.141155,24.979427,-24.478424,-12.427265,0.973353,-13.570152,-30.295309,-22.322809,-41.227934,-37.011338,55.873522,10.871454,-16.483596,-12.141612,-6.534554,-9.794481,2.970476,5.247854,-16.381362,4.415077,-15.018083,-4.404734,3.39412,-5.059022,-4.630161,-13.611747,10.771153,-8.83592,-3.320567,-14.186708,-19.499586,-6.995181,2.342314,1.677896,-5.294156,-4.00986,0.678687,5.724042,4.59686,-9.829537,36.744774,40.021326,6.439087,11.819286,-1.938057,-2.380119,34.690277,15.703171,10.839463,-20.666242,-3.65921,2.714426,-15.168205,-6.59965,-17.609901,-16.473009
16,-12.954606,-14.836752,-9.912735,-29.451166,-11.256848,-20.901526,-13.625325,-20.532919,-32.263037,-27.731509,-26.893138,-27.700234,-39.362123,-56.809568,0.781949,4.169042,-25.759364,-0.283683,13.385298,1.893986,-5.120739,5.847431,1.690154,6.853953,12.387762,21.99463,5.87191,1.290629,-3.241968,4.012216,-16.137077,1.922811,-6.277189,1.087968,-4.019547,-2.492788,17.767366,0.648337,13.93371,14.451915,-0.009048,0.400947,2.687355,-3.793969,-10.764951,0.743403,-4.475584,-4.73525,-3.594674,15.409068,31.254148,3.141388,15.933939,14.788094,18.827251,21.440959,-9.087914,0.957283,3.602931,-2.565688,-4.403027,-7.303002,-12.462709,-24.055628,29.215381,-0.775849,-13.339588,6.728071,3.090948,-4.815909,-5.137036,-6.246482,-2.527004,-3.504233,-13.961269,-11.763107,38.99377,0.360466,0.923223,-3.350533,-12.050919,-10.297176,-23.873953,-12.692924,-15.258869,-4.496954,1.243568,9.196463,-4.248175,2.83151,12.077099,5.802743,19.642636,8.485467,-2.188928,35.259591,-12.544698,2.722385,12.222238,1.77991,-16.099021,-12.331901,3.271001,-7.893766,-0.915538,-3.850702,18.21341,12.701172,-0.486575,11.099456
17,-9.666202,-7.288621,-22.969847,-16.173923,-3.59296,-21.927462,4.312036,-8.624191,-12.935816,-27.400223,-24.236194,-14.198336,-12.552253,-10.748547,2.475255,4.191677,-25.152552,-26.436925,18.00045,5.61526,-15.056187,2.226712,-15.283774,1.769555,-2.310221,21.139696,-8.34561,2.945229,-8.115121,1.863981,-63.921858,2.490701,-14.547824,5.925959,-1.972444,1.641674,-4.775894,2.989654,-2.348026,30.884916,4.480424,0.365636,2.866594,-2.354935,-2.070903,6.535928,-6.198618,3.004896,-10.862091,12.634533,45.519337,9.68811,12.019742,5.692723,4.288593,15.007202,-0.645886,10.901853,0.550716,7.576701,0.213666,-7.744704,26.625429,2.113757,16.786153,-6.429633,-10.913654,20.869328,4.48059,0.398165,-14.530312,-10.951185,7.345734,-9.949934,-6.978176,-11.568709,36.445306,-1.124641,6.080245,13.317989,-25.826385,-4.836754,-32.597802,-9.861169,-20.858098,-15.164559,2.837957,11.654631,-3.088733,5.695434,3.731772,-3.17987,8.502617,22.995436,-33.575024,15.53065,-19.608816,0.877294,29.92442,16.446653,-56.723655,-46.885361,-0.6983,16.245389,5.346478,-3.367623,22.026784,11.640577,5.654234,15.27326
18,1.395869,1.02533,-15.573494,10.200331,0.03498,-19.727753,6.708675,5.733826,1.023866,-15.330509,-12.213631,-1.773215,6.390731,35.846551,-1.418974,2.343582,-9.673081,-23.08818,13.454949,5.080782,-17.580978,-0.550125,-24.030683,-5.316841,-20.860578,14.933844,-10.554297,8.848217,-5.30236,-0.326497,-75.185066,7.230216,-10.228658,5.631526,-2.349043,4.446907,-23.199323,7.114863,-8.604527,35.872543,7.62237,-0.372721,1.734854,0.992123,5.060574,4.656674,2.242815,14.036421,-1.946468,13.844829,53.925241,22.435836,16.214712,-1.149984,-7.98616,9.330454,-1.942485,10.744443,-5.232976,10.623921,-16.527855,-18.017985,41.610702,22.677921,19.395163,-0.942256,-6.729818,22.650295,-0.052032,-1.044793,-10.958455,-5.422041,9.599618,-9.348368,-0.459905,-3.130367,1.055812,-4.05516,5.554938,19.119133,-20.30572,2.84782,-25.536121,-10.639079,-30.965105,-26.449662,6.010931,8.102715,-5.721392,3.235993,-18.207909,-11.606945,-20.100755,19.844049,-33.976494,-0.944558,-8.684843,8.468239,33.959236,26.557652,-51.856399,-59.665983,4.094015,26.181814,7.236974,-4.544276,0.352149,-1.615784,0.951602,-0.869268
19,11.655783,4.426383,5.914315,26.6754,-5.384065,-16.011328,2.33327,10.863675,4.801579,2.735278,4.735829,-0.885876,-0.452662,48.120309,-7.137224,-1.628483,8.055783,4.40282,3.545147,-0.53625,-9.617145,-0.919728,-16.879767,-11.067117,-32.693733,4.563528,1.297355,11.022629,3.316713,-0.668298,-47.899651,10.830472,-4.958012,-0.47595,-10.970986,4.60849,-28.175638,9.506152,-1.290832,23.540405,4.282348,-1.54084,-0.585096,2.599347,5.706713,-3.19765,12.541409,19.262952,15.365244,21.163491,46.883112,32.515564,27.805492,-0.131668,-4.625579,6.882945,-5.063344,2.542421,-9.453288,8.06737,-33.24074,-21.27542,17.115983,20.572755,24.073511,10.107553,-2.137155,14.182778,-5.545128,-9.562366,8.88287,4.104148,5.598565,-2.076269,-3.830986,5.355588,-33.186543,-3.322673,-0.201521,6.60993,-2.516264,5.725414,-12.747743,-15.486691,-34.872122,-23.70675,7.039894,1.747709,-11.846595,-0.973313,-36.020288,-10.176659,-40.671797,1.196733,-8.440925,-2.76208,10.483827,16.71581,19.375382,24.075208,-4.51467,-41.550615,15.01287,7.654132,-0.886197,-12.93144,-20.545103,-6.775539,-6.856285,-17.864836
20,15.722793,3.402549,23.899618,22.832208,-13.472189,-7.267948,2.364765,5.079008,3.711098,17.791413,17.780547,-6.166966,-16.999219,23.890549,-9.084182,-6.177036,15.328956,30.214313,-5.590249,-8.206508,3.343276,-0.514268,1.636976,-11.885585,-29.207009,-7.374586,15.879536,5.379939,10.738196,0.563499,-9.507959,7.325178,-9.174642,-7.266401,-24.487215,2.917237,-22.300059,5.964748,9.956141,1.17118,-5.492763,-1.887931,-2.717293,0.84199,2.554681,-8.517434,14.2037,15.59087,23.243838,28.124268,24.859492,31.051797,35.33397,6.537546,10.597036,6.724661,-1.373497,-4.564841,-10.701023,4.765564,-29.238166,-7.994319,-25.247085,0.02662,18.816254,16.185366,-0.293275,2.732124,-8.72321,-18.107661,29.521495,7.466099,0.053765,5.632114,-15.354304,5.944224,-37.074825,0.741571,-5.723271,-13.581203,11.916144,3.00154,-4.028579,-17.329529,-24.493173,-5.219704,3.553578,-3.189017,-15.516092,-1.837624,-35.111002,0.394344,-35.006302,-16.056627,16.048396,2.608363,21.085675,13.969017,-2.965147,13.279891,45.619063,-7.594951,22.345064,-26.08599,-16.799345,-24.197848,-22.131742,2.90013,-10.504455,-19.864822
