,#10,#11,#12,#13,#17,#18,#26,#49,#50,#51,#52,#53,#54,#58,#101,#102,#201,#202,#301,#302,#401,#402,#501,#502,#601,#602,#701,#702,#801,#802,#901,#902,#1001,#1002,#1101,#1102,#1201,#1202,#1301,#1302,#1401,#1402,#1501,#1502,#1601,#1602,#1701,#1702,#1801,#1802,#1901,#1902,#2001,#2002,#2101,#2102,#2201,#2202,#2301,#2302,#2401,#2402,#2501,#2502,#2601,#2602,#2701,#2702,#2801,#2802,#2901,#2902,#3001,#3002,#3101,#3102,#3201,#3202,#3301,#3302,#3401,#3402,#3501,#3502,#3601,#3602,#3701,#3702,#3801,#3802,#3901,#3902,#4001,#4002,#4101,#4102,#4201,#4202,#4301,#4302,#4401,#4402,#4501,#4502,#4601,#4602,#4701,#4702,#4801,#4802
10,3.747142,-3.805815,5.099386,5.443498,-11.478699,-1.968023,-26.255252,-3.66257,-18.588346,-4.862287,-7.040342,-16.728795,-18.341173,-0.147109,-13.379841,-0.732438,0.374044,-7.077682,4.350877,23.893862,-2.100349,4.253772,10.297727,7.396564,-2.811453,18.896523,3.942297,12.882994,-2.088244,2.82484,-32.313806,-2.966451,0.641732,0.589853,-3.980595,4.518647,-2.361112,-5.13011,13.756518,21.885569,-25.169219,-10.182561,2.26694,0.480947,1.568787,21.856921,3.551759,11.056625,6.969878,14.081518,3.922369,13.023028,5.966143,12.85043,2.681132,-6.576063,-2.484068,3.610271,-16.015376,-2.27907,6.861029,2.504414,10.114506,19.32265,29.057167,15.921526,-10.618615,7.550251,-2.125849,6.016784,-4.842218,4.141766,1.130973,-4.987787,5.538517,-8.928031,3.726631,-15.763636,-9.603206,17.492762,-4.14932,1.409982,-22.375998,0.428053,2.616681,5.675256,-19.089041,18.916976,-11.301121,11.566333,-18.07675,12.411221,-22.83698,-18.661544,3.440869,17.611375,-19.756495,-6.360457,-2.574725,7.598828,-4.371711,13.064778,4.899548,24.936252,-3.851038,-1.068927,15.007438,47.261723,8.911043,-10.006796
11,11.844902,-12.011308,8.739643,13.298566,-9.023182,6.303427,-16.927068,12.584726,-7.353664,5.975362,9.416528,-20.039407,-22.896594,10.053911,-6.539396,3.354123,10.787021,-6.471942,7.550953,19.963312,-0.6619,7.62152,-16.601236,5.545727,-0.679107,9.236263,0.560675,6.375559,-1.458504,-0.81811,-26.769616,-1.349235,10.656791,1.877849,-3.166906,0.074401,5.431408,-1.14866,11.539718,10.177066,-29.151435,-10.538078,-4.680947,-0.044387,-5.851928,14.854314,10.529167,17.116356,6.092709,6.551724,8.122588,7.666158,4.59174,3.949667,-6.796048,-12.903355,-7.105933,-3.607908,-24.116334,-7.287396,-12.081419,4.38817,2.113175,15.316303,27.951792,0.190724,-13.562296,12.593376,6.300477,5.003773,12.961558,13.00394,16.067609,-2.635027,15.787401,-1.299344,-7.863678,-14.071945,-1.728815,13.715315,-29.157641,-13.298899,-47.415334,-3.736235,-13.610439,-8.593825,-23.4093,12.608492,-20.668328,4.259323,-34.244156,4.278522,-22.786713,-19.289737,-3.042982,6.150951,-4.840595,4.075924,11.74654,19.286596,-7.58679,9.676216,16.397699,37.354776,10.851563,37.305169,-5.53844,37.452358,-2.508009,0.179156
12,8.001148,-6.270079,6.812253,11.689475,0.331599,17.299243,0.435646,26.500133,13.029184,7.961747,22.938972,-9.780688,-10.878031,-2.71676,4.241355,10.881019,9.499431,2.665893,9.565065,16.56013,3.467076,11.927129,-34.026988,-1.202855,6.811631,-8.32119,-3.340723,-5.786051,3.964384,-3.209202,-5.111485,-1.532561,8.823178,-0.5076,4.874151,-7.408002,9.381931,4.323338,6.926178,-4.657676,-12.760755,-10.026534,-7.950317,1.068673,-11.231459,-3.155377,1.971117,6.596212,-6.077748,-11.067209,4.270082,-2.828085,-4.013128,-2.111464,-7.382695,-15.209184,-2.989969,0.786162,-23.059407,-8.203909,-11.282597,5.276569,3.465209,10.223427,19.158819,-13.487009,-9.427166,1.864659,17.947909,3.283679,32.875707,13.473197,24.316869,-1.058774,11.299986,-0.360372,-11.003318,-5.437834,5.58486,5.223136,-27.926477,-21.855706,-41.361096,-7.378261,-19.885775,-5.293718,-15.454055,-1.002778,-17.866448,-8.15989,-38.334646,-12.357122,-9.35438,-4.909874,-3.80387,-16.868717,4.311182,7.819878,6.843435,3.893171,-8.511936,-0.237218,4.354678,16.087527,19.547652,34.177015,-17.193935,24.111517,-11.210824,8.541814
13,-5.463336,2.156039,-0.793107,2.762794,6.324949,18.390831,15.856077,21.162902,24.905568,-1.818455,20.352881,2.563127,4.017115,-24.167461,13.072128,13.350997,-2.489128,13.268181,8.531674,12.631375,6.720733,10.90534,-20.897185,-8.199355,11.605462,-22.352327,-5.925191,-15.008665,10.738533,-2.021434,16.45761,0.360621,-3.785252,-8.408721,15.563846,-11.039893,6.332955,3.182248,3.161275,-19.951248,8.724867,-8.704502,-3.291791,1.668413,-11.416151,-22.335512,-15.457668,-11.815504,-21.835485,-24.747617,-2.081265,-8.172407,-12.149912,-2.662185,1.468624,-12.961551,4.886161,10.455471,-10.671657,-4.142473,13.656603,8.180626,19.94277,9.298919,1.219051,-12.273523,13.392576,-7.746042,31.296648,3.235956,33.831669,5.040918,17.583101,-1.244276,-0.578951,-3.477003,7.05792,5.926829,10.324356,-1.234518,-0.500048,-18.909737,-9.682181,-9.600028,-11.562746,13.564201,-3.024654,-15.050815,-4.12279,-13.958975,-24.210273,-24.502839,8.080375,16.135668,4.023242,-37.901463,4.153882,-0.201849,-8.347929,-22.539783,-13.960582,-3.15065,-15.759825,-22.44524,13.950769,-4.830916,-10.319121,16.506236,-6.066462,12.661968
14,-15.842805,1.043346,-7.076395,-2.737014,4.98815,6.353675,25.2335,2.480419,20.283371,-11.848329,4.330143,4.092692,6.439625,-22.666568,12.866781,5.640003,-12.993636,16.019853,2.770771,3.786268,4.249808,2.470054,16.175843,-9.96437,7.614248,-21.56074,-3.958137,-12.773221,12.257084,1.073366,25.75628,8.966168,-15.27224,-15.344112,17.095081,-7.376374,-3.473275,-5.871701,1.96647,-28.919375,19.046924,-5.220423,4.555342,0.241614,-6.045095,-28.439819,-22.974965,-20.595793,-26.50585,-22.85061,-3.413261,-3.352966,-10.422485,-0.576587,7.259975,-9.84063,6.691199,11.068215,4.332104,0.244249,41.024215,10.062487,36.597288,9.488025,-16.368322,3.940472,45.611576,-2.634111,35.390659,4.028309,16.269512,-4.542348,-2.383357,-1.854928,-12.330915,-5.921453,31.330755,9.324457,9.494747,-3.480772,25.220925,-8.500578,24.847996,-9.622284,2.181193,28.13422,3.069178,-21.932212,10.637326,-9.577133,0.684676,-22.956694,17.446391,27.946922,12.502398,-41.811798,2.439702,-9.78483,-10.959035,-29.376926,-19.078463,8.55904,-15.640361,-43.34424,-0.069254,-38.46627,6.904324,8.621368,11.271752,12.53582
15,-14.11358,-8.526021,-5.009266,1.517775,0.818225,-10.371086,29.955222,-8.092275,7.467247,-9.314958,-8.45281,-6.462652,-6.391178,9.963836,2.975961,-7.71752,-12.243764,9.149628,-6.874282,-9.755213,-1.285335,-6.910299,46.604967,-5.680147,-2.735828,-6.477709,4.668739,0.019719,4.51178,1.368791,22.028695,21.084935,-13.429101,-12.841024,1.023613,-0.983043,-15.338113,-14.921312,3.605934,-25.990173,15.735005,-0.577893,6.739233,-2.423053,1.743806,-15.944322,-9.331857,-11.595967,-12.608005,-7.09537,3.258467,7.421607,4.487971,1.177397,1.722076,-8.320489,-1.387607,-2.725406,9.0109,-0.213601,40.484481,4.093738,31.75052,2.931724,-19.7985,19.980281,60.513239,11.821938,19.777719,1.742891,-1.01867,-9.010436,-22.124326,-1.769302,-19.612897,-5.879049,31.914872,-2.045025,0.657837,-5.77592,23.477264,-1.434532,41.102483,-8.270117,6.888232,19.608824,-0.170528,-21.408931,16.404225,-2.539059,17.314376,-12.806759,13.409796,21.111543,11.756505,-27.112287,8.329177,-6.838372,9.846124,-1.710604,-11.695457,25.854283,14.090616,-24.656297,-6.924337,-29.791054,13.770612,-11.955558,25.123468,7.244599
16,-3.926917,-14.645819,4.072632,9.105522,-1.070693,-20.165507,30.846208,0.099931,-0.099436,5.163485,-5.985213,-17.083159,-21.148939,43.561418,-7.975551,-16.355204,-2.680323,-0.262208,-15.696754,-20.574759,0.041492,-8.107381,45.508756,-0.047646,-11.06244,8.564152,17.40393,12.12002,-7.987135,-3.522741,13.020142,25.566732,2.682836,-0.789444,-25.437398,0.771389,-21.249723,-15.483935,7.392292,-14.613032,8.753043,0.911422,0.335587,-4.287503,7.220859,4.796754,15.955378,5.576329,11.113069,8.266323,13.678749,15.642388,25.950062,2.735348,-7.443381,-6.735622,-12.454769,-19.923861,-1.034491,-5.837617,5.248808,-10.126601,0.687355,-12.798195,-5.782396,18.517223,39.967274,18.361709,-10.423111,-5.786347,-3.74998,-9.447027,-26.10963,-1.51371,-18.556334,-3.974434,-0.336152,-20.279136,-12.928054,-12.491557,-2.754274,-5.39703,32.116795,-7.090316,-1.724509,-9.448131,-6.379303,-20.162344,11.425765,-1.205693,10.658591,-7.569315,1.206747,1.956395,2.574622,-8.306857,20.739953,8.610784,39.29338,43.444962,10.497659,30.182508,50.781965,21.734066,3.450612,17.252185,-0.538811,-43.350653,20.995852,-3.727063
17,3.852235,-10.120025,11.070139,7.873494,-1.732025,-17.617984,26.083595,14.297867,1.637274,18.431589,5.321258,-14.564706,-19.636218,41.716635,-9.410716,-14.698024,6.181296,-4.481755,-18.106037,-21.657747,13.362234,-0.12335,17.999937,1.504348,-11.596525,7.827133,26.891324,12.250322,-14.007953,-10.004051,7.598127,14.960661,21.204707,11.297753,-40.80217,-3.187581,-15.457336,-7.942485,11.38887,-6.777385,7.285036,-3.863297,-8.268035,-4.303437,7.229002,15.741843,31.377989,14.137627,26.936047,9.636555,20.563845,15.887859,41.231402,4.27592,-6.49599,-2.953355,-16.006371,-24.77552,-15.824685,-12.261205,-36.518895,-22.196884,-37.023143,-30.160539,12.653547,-3.114499,-3.439079,8.537924,-34.150363,-15.371871,3.727391,-10.268756,-10.677826,-2.190384,-6.775113,-0.269539,-38.069409,-26.657063,-21.154048,-21.541372,-27.020852,-16.835454,6.094718,-5.848775,-12.77042,-35.653032,-8.2203,-22.633104,2.755547,-4.844629,-15.130547,-13.255239,-8.243167,-13.086244,-3.28328,-1.637734,29.546491,20.417088,52.135718,72.995376,33.574709,13.523144,63.34067,61.405976,25.651351,63.954239,-22.621801,-63.985761,1.873741,-15.633616
18,3.330509,-1.557832,8.839917,-5.340086,-5.540699,-5.699974,15.880703,14.838499,5.718237,19.562766,8.912727,1.471507,3.815492,4.032194,0.05909,-7.75121,9.929096,-3.024711,-13.011174,-15.142565,29.077345,7.198562,-7.573837,-1.648961,-6.04376,-9.787513,26.16412,0.766437,-6.154178,-11.574502,10.14479,-3.740634,27.896284,14.460412,-28.290416,-6.204679,-1.012523,-0.673596,13.022189,-11.445169,10.830375,-11.923997,-10.500145,-3.073413,2.410449,8.529444,25.414014,7.830854,25.17378,-2.219809,20.984403,9.063386,40.927861,2.800493,5.353386,0.78327,-9.109182,-14.196124,-19.623943,-15.081327,-48.191059,-20.712259,-55.177591,-38.429345,18.02683,-29.352752,-34.243825,-7.518215,-33.338537,-20.901791,7.629805,-12.238279,11.327635,-3.777664,10.383822,5.453215,-44.963527,-10.130858,-14.765419,-25.74582,-28.312629,-23.389529,-20.231461,-2.282836,-12.748703,-37.704609,-5.027025,-24.411737,-1.030498,-5.964531,-38.607856,-20.897907,-8.053743,-13.045309,2.64446,-8.95257,28.132393,14.464253,39.299104,69.191241,41.962652,-10.459346,46.462065,68.994037,44.032563,77.473251,-28.769613,-53.154459,-13.833073,-18.928214
19,-1.629796,-0.924401,-0.005647,-19.732071,-12.352654,8.480109,5.997304,-0.220917,4.782504,10.791532,-1.103791,17.539271,35.01663,-32.267707,10.292875,-5.20136,12.499099,-1.629428,-5.483901,-10.451202,29.647368,3.386039,-9.331826,-4.764252,-0.118587,-28.064296,14.98526,-10.26648,10.107736,-5.837506,18.230207,-13.755873,18.677738,9.738011,4.973235,-2.480276,10.675514,-0.47739,11.631963,-23.758897,13.238565,-15.862378,-4.703708,-1.526768,-3.224773,-6.852617,7.437949,-3.70036,12.761062,-11.944567,18.889468,0.372363,26.194427,-4.628067,13.23778,-0.568005,0.74575,-0.766873,-6.426691,-13.184607,-22.910447,-6.901455,-44.764956,-34.005918,6.207508,-40.010805,-27.215869,-12.999084,-11.350614,-19.063361,2.728138,-11.847009,21.587759,-4.973344,19.403413,10.70807,-16.876519,19.177238,4.511808,-20.6822,-10.502769,-15.702979,-31.507486,4.495051,-1.730607,-17.860599,-1.379368,-17.10427,2.323025,-0.737877,-40.028724,-16.723038,-1.354061,-2.043531,13.592659,-17.305409,21.029106,-4.282995,15.426621,43.242438,35.718507,-18.745459,24.373184,47.386318,46.155663,59.916928,-13.351518,-15.597271,-12.138242,-8.285223
20,-3.701095,-10.283427,-6.350364,-21.589335,-15.853342,18.545186,2.725424,-13.029498,-0.549209,2.878783,-12.180709,20.131803,51.481183,-33.993959,10.112538,-10.216664,17.482735,-4.559944,-1.846146,-13.057783,8.575983,-10.269233,7.404086,-2.726781,2.847071,-28.821959,0.570751,-9.659682,20.259271,2.635642,23.634201,-5.906822,2.34294,5.350709,31.133251,4.974284,9.75366,-5.869407,9.911288,-28.945741,12.11198,-11.407959,3.06991,0.148326,-5.477058,-12.676325,-4.237713,-6.940578,4.166746,-4.671571,19.322463,-5.107256,6.951886,-14.756532,4.867347,-7.877537,3.97959,1.807033,13.643178,-7.798183,9.340903,5.343037,-19.252021,-22.714894,-9.543718,-27.708969,7.572754,-3.331447,11.080809,-11.588464,-3.361853,-6.723399,13.54619,-4.421522,10.655805,10.762087,13.365837,38.534187,23.214616,-9.747437,6.859346,2.800009,-23.034484,10.975358,6.560713,1.666879,-0.213582,0.569998,7.771253,6.212863,-19.159141,1.267784,2.424309,6.660031,14.349939,-14.507037,16.771802,-16.922273,0.041815,18.448276,27.731408,-3.370113,19.140526,17.59481,30.524716,36.297262,3.044054,19.747817,1.124517,9.509022
